event_id,session_id,product_id,event_type,event_timestamp,price_at_event
21372,12005,,session_start,2024-03-25 06:03:00,
21373,12005,35,product_view,2024-03-25 06:04:29,39.98
21374,12006,,session_start,2024-03-15 21:06:00,
21375,12007,,session_start,2024-03-18 17:04:00,
21376,12008,,session_start,2024-03-06 15:59:00,
21377,12009,,session_start,2024-03-28 20:12:00,
21378,12009,27,product_view,2024-03-28 20:13:14,153.58
21379,12010,,session_start,2024-03-10 12:26:00,
21380,12011,,session_start,2024-03-17 08:13:00,
21381,12011,29,product_view,2024-03-17 08:13:37,37.53
21382,12012,,session_start,2024-03-29 09:08:00,
21383,12012,1,product_view,2024-03-29 09:08:55,171.91
21384,12013,,session_start,2024-03-24 09:04:00,
21385,12013,20,product_view,2024-03-24 09:04:15,15.42
21386,12013,20,add_to_cart,2024-03-24 09:05:31,15.42
21387,12013,20,checkout,2024-03-24 09:09:40,15.42
21388,12013,20,purchase,2024-03-24 09:11:23,15.42
21389,12014,,session_start,2024-03-22 10:43:00,
21390,12014,13,product_view,2024-03-22 10:44:35,183.57
21391,12015,,session_start,2024-03-26 07:13:00,
21392,12015,20,product_view,2024-03-26 07:14:09,15.03
21393,12016,,session_start,2024-03-30 18:47:00,
21394,12016,16,product_view,2024-03-30 18:47:50,39.1
21395,12016,16,add_to_cart,2024-03-30 18:48:56,39.1
21396,12017,,session_start,2024-03-30 22:00:00,
21397,12017,11,product_view,2024-03-30 22:01:21,32.23
21398,12018,,session_start,2024-03-03 11:36:00,
21399,12019,,session_start,2024-03-22 06:48:00,
21400,12019,26,product_view,2024-03-22 06:48:58,25.71
21401,12020,,session_start,2024-03-12 18:31:00,
21402,12020,32,product_view,2024-03-12 18:32:56,29.2
21403,12021,,session_start,2024-03-25 06:40:00,
21404,12022,,session_start,2024-03-21 07:26:00,
21405,12023,,session_start,2024-03-05 18:40:00,
21406,12023,35,product_view,2024-03-05 18:41:41,35.22
21407,12024,,session_start,2024-03-17 15:02:00,
21408,12025,,session_start,2024-03-03 19:58:00,
21409,12025,29,product_view,2024-03-03 19:59:29,33.31
21410,12026,,session_start,2024-03-26 06:05:00,
21411,12027,,session_start,2024-03-20 19:22:00,
21412,12027,22,product_view,2024-03-20 19:22:27,16.34
21413,12028,,session_start,2024-03-29 20:19:00,
21414,12028,35,product_view,2024-03-29 20:19:45,35.35
21415,12029,,session_start,2024-03-23 23:57:00,
21416,12029,35,product_view,2024-03-23 23:57:53,37.57
21417,12030,,session_start,2024-03-10 07:07:00,
21418,12030,20,product_view,2024-03-10 07:08:12,16.36
21419,12030,20,add_to_cart,2024-03-10 07:09:15,16.36
21420,12031,,session_start,2024-03-13 16:40:00,
21421,12031,27,product_view,2024-03-13 16:41:50,147.26
21422,12032,,session_start,2024-03-01 08:50:00,
21423,12032,26,product_view,2024-03-01 08:51:48,27.54
21424,12033,,session_start,2024-03-06 16:06:00,
21425,12033,7,product_view,2024-03-06 16:07:32,90.96
21426,12034,,session_start,2024-03-28 10:48:00,
21427,12034,6,product_view,2024-03-28 10:48:38,68.35
21428,12035,,session_start,2024-03-26 22:06:00,
21429,12035,29,product_view,2024-03-26 22:06:34,31.74
21430,12036,,session_start,2024-03-05 11:52:00,
21431,12037,,session_start,2024-03-06 13:19:00,
21432,12037,35,product_view,2024-03-06 13:20:51,39.97
21433,12038,,session_start,2024-03-01 20:02:00,
21434,12038,27,product_view,2024-03-01 20:03:36,143.98
21435,12039,,session_start,2024-03-24 23:22:00,
21436,12039,36,product_view,2024-03-24 23:22:46,16.48
21437,12040,,session_start,2024-03-05 15:19:00,
21438,12041,,session_start,2024-03-02 09:59:00,
21439,12041,7,product_view,2024-03-02 09:59:10,95.43
21440,12042,,session_start,2024-03-18 17:49:00,
21441,12043,,session_start,2024-03-05 21:30:00,
21442,12044,,session_start,2024-03-11 10:37:00,
21443,12044,23,product_view,2024-03-11 10:37:43,10.52
21444,12045,,session_start,2024-03-24 17:23:00,
21445,12046,,session_start,2024-03-07 09:20:00,
21446,12047,,session_start,2024-03-08 20:20:00,
21447,12048,,session_start,2024-03-09 22:28:00,
21448,12048,17,product_view,2024-03-09 22:28:51,70.4
21449,12049,,session_start,2024-03-01 09:13:00,
21450,12049,22,product_view,2024-03-01 09:13:46,16.76
21451,12050,,session_start,2024-03-13 19:05:00,
21452,12050,17,product_view,2024-03-13 19:06:23,63.35
21453,12051,,session_start,2024-03-15 13:30:00,
21454,12051,35,product_view,2024-03-15 13:31:24,37.02
21455,12052,,session_start,2024-03-03 16:12:00,
21456,12053,,session_start,2024-03-20 20:28:00,
21457,12054,,session_start,2024-03-22 16:09:00,
21458,12055,,session_start,2024-03-17 18:05:00,
21459,12056,,session_start,2024-03-07 23:40:00,
21460,12056,7,product_view,2024-03-07 23:41:06,101.36
21461,12057,,session_start,2024-03-09 20:29:00,
21462,12058,,session_start,2024-03-07 17:41:00,
21463,12059,,session_start,2024-03-26 23:58:00,
21464,12059,28,product_view,2024-03-26 23:58:18,75.05
21465,12060,,session_start,2024-03-17 10:31:00,
21466,12060,18,product_view,2024-03-17 10:33:00,24.18
21467,12060,18,add_to_cart,2024-03-17 10:33:41,24.18
21468,12061,,session_start,2024-03-12 15:30:00,
21469,12061,26,product_view,2024-03-12 15:31:07,28.25
21470,12062,,session_start,2024-03-25 15:27:00,
21471,12063,,session_start,2024-03-13 07:16:00,
21472,12064,,session_start,2024-03-17 23:04:00,
21473,12064,29,product_view,2024-03-17 23:04:10,37.91
21474,12064,29,add_to_cart,2024-03-17 23:06:07,37.91
21475,12064,29,checkout,2024-03-17 23:08:43,37.91
21476,12064,29,purchase,2024-03-17 23:09:40,37.91
21477,12065,,session_start,2024-03-25 15:16:00,
21478,12065,11,product_view,2024-03-25 15:17:42,36.98
21479,12065,11,add_to_cart,2024-03-25 15:19:19,36.98
21480,12065,11,checkout,2024-03-25 15:21:56,36.98
21481,12066,,session_start,2024-03-22 14:26:00,
21482,12067,,session_start,2024-03-29 12:42:00,
21483,12068,,session_start,2024-03-30 09:17:00,
21484,12068,4,product_view,2024-03-30 09:18:28,49.04
21485,12069,,session_start,2024-03-15 10:30:00,
21486,12069,32,product_view,2024-03-15 10:32:00,29.34
21487,12070,,session_start,2024-03-03 18:15:00,
21488,12070,20,product_view,2024-03-03 18:16:08,16.56
21489,12071,,session_start,2024-03-31 14:58:00,
21490,12071,28,product_view,2024-03-31 14:58:28,72.24
21491,12072,,session_start,2024-03-17 11:38:00,
21492,12072,13,product_view,2024-03-17 11:38:57,187.06
21493,12073,,session_start,2024-03-06 06:47:00,
21494,12073,8,product_view,2024-03-06 06:47:12,118.77
21495,12074,,session_start,2024-03-28 12:42:00,
21496,12074,32,product_view,2024-03-28 12:43:51,25.31
21497,12075,,session_start,2024-03-22 07:22:00,
21498,12075,35,product_view,2024-03-22 07:22:29,38.62
21499,12076,,session_start,2024-03-11 22:59:00,
21500,12076,1,product_view,2024-03-11 23:00:09,177.55
21501,12077,,session_start,2024-03-06 07:25:00,
21502,12077,24,product_view,2024-03-06 07:26:44,15.16
21503,12078,,session_start,2024-03-24 11:22:00,
21504,12079,,session_start,2024-03-13 08:20:00,
21505,12079,28,product_view,2024-03-13 08:20:53,77.84
21506,12080,,session_start,2024-03-30 18:26:00,
21507,12081,,session_start,2024-03-26 21:23:00,
21508,12081,25,product_view,2024-03-26 21:23:29,45.38
21509,12082,,session_start,2024-03-21 22:33:00,
21510,12082,26,product_view,2024-03-21 22:34:56,25.61
21511,12082,26,add_to_cart,2024-03-21 22:35:39,25.61
21512,12082,26,checkout,2024-03-21 22:38:06,25.61
21513,12082,26,purchase,2024-03-21 22:40:48,25.61
21514,12083,,session_start,2024-03-15 23:31:00,
21515,12083,14,product_view,2024-03-15 23:32:16,108.47
21516,12084,,session_start,2024-03-25 23:21:00,
21517,12084,18,product_view,2024-03-25 23:22:02,24.15
21518,12085,,session_start,2024-03-13 08:24:00,
21519,12085,12,product_view,2024-03-13 08:24:36,25.29
21520,12086,,session_start,2024-03-10 16:47:00,
21521,12086,2,product_view,2024-03-10 16:47:25,78.04
21522,12087,,session_start,2024-03-28 12:03:00,
21523,12088,,session_start,2024-03-30 23:05:00,
21524,12088,9,product_view,2024-03-30 23:05:40,21.9
21525,12089,,session_start,2024-03-19 20:36:00,
21526,12089,25,product_view,2024-03-19 20:36:49,40.22
21527,12090,,session_start,2024-03-19 12:13:00,
21528,12090,16,product_view,2024-03-19 12:14:39,34.95
21529,12091,,session_start,2024-03-01 07:31:00,
21530,12091,33,product_view,2024-03-01 07:32:39,52.29
21531,12092,,session_start,2024-03-11 16:28:00,
21532,12093,,session_start,2024-03-10 15:31:00,
21533,12093,24,product_view,2024-03-10 15:31:49,15.32
21534,12094,,session_start,2024-03-03 14:58:00,
21535,12095,,session_start,2024-03-21 08:54:00,
21536,12095,33,product_view,2024-03-21 08:54:27,52.96
21537,12096,,session_start,2024-03-07 18:49:00,
21538,12096,20,product_view,2024-03-07 18:50:30,16.42
21539,12097,,session_start,2024-03-25 20:26:00,
21540,12098,,session_start,2024-03-05 19:47:00,
21541,12098,27,product_view,2024-03-05 19:49:00,155.58
21542,12099,,session_start,2024-03-01 15:12:00,
21543,12099,30,product_view,2024-03-01 15:13:15,23.46
21544,12100,,session_start,2024-03-15 20:18:00,
21545,12100,21,product_view,2024-03-15 20:18:35,29.74
21546,12100,21,add_to_cart,2024-03-15 20:21:26,29.74
21547,12100,21,checkout,2024-03-15 20:24:50,29.74
21548,12100,21,purchase,2024-03-15 20:25:20,29.74
21549,12101,,session_start,2024-03-01 06:18:00,
21550,12101,16,product_view,2024-03-01 06:18:15,38.97
21551,12102,,session_start,2024-03-10 22:45:00,
21552,12102,4,product_view,2024-03-10 22:46:05,50.71
21553,12103,,session_start,2024-03-13 06:54:00,
21554,12103,23,product_view,2024-03-13 06:55:40,9.71
21555,12104,,session_start,2024-03-24 16:50:00,
21556,12104,36,product_view,2024-03-24 16:51:05,17.31
21557,12105,,session_start,2024-03-21 18:52:00,
21558,12106,,session_start,2024-03-15 08:02:00,
21559,12106,36,product_view,2024-03-15 08:02:10,14.5
21560,12107,,session_start,2024-03-19 13:43:00,
21561,12108,,session_start,2024-03-13 13:15:00,
21562,12108,13,product_view,2024-03-13 13:16:19,200.21
21563,12109,,session_start,2024-03-17 14:35:00,
21564,12110,,session_start,2024-03-06 09:04:00,
21565,12110,35,product_view,2024-03-06 09:04:33,39.07
21566,12111,,session_start,2024-03-09 19:24:00,
21567,12112,,session_start,2024-03-19 20:03:00,
21568,12113,,session_start,2024-03-31 21:49:00,
21569,12113,15,product_view,2024-03-31 21:49:20,44.87
21570,12114,,session_start,2024-03-09 16:44:00,
21571,12114,10,product_view,2024-03-09 16:44:20,57.63
21572,12115,,session_start,2024-03-06 09:36:00,
21573,12116,,session_start,2024-03-04 12:22:00,
21574,12116,34,product_view,2024-03-04 12:23:51,22.05
21575,12117,,session_start,2024-03-25 21:39:00,
21576,12117,23,product_view,2024-03-25 21:39:28,9.99
21577,12118,,session_start,2024-03-19 14:55:00,
21578,12119,,session_start,2024-03-08 14:45:00,
21579,12120,,session_start,2024-03-24 23:00:00,
21580,12120,6,product_view,2024-03-24 23:00:10,73.32
21581,12121,,session_start,2024-03-23 17:53:00,
21582,12121,18,product_view,2024-03-23 17:53:52,21.62
21583,12122,,session_start,2024-03-16 23:54:00,
21584,12123,,session_start,2024-03-05 22:48:00,
21585,12123,13,product_view,2024-03-05 22:48:52,182.02
21586,12124,,session_start,2024-03-10 17:01:00,
21587,12124,26,product_view,2024-03-10 17:01:54,25.56
21588,12125,,session_start,2024-03-16 11:02:00,
21589,12125,16,product_view,2024-03-16 11:03:11,35.19
21590,12126,,session_start,2024-03-20 20:07:00,
21591,12126,11,product_view,2024-03-20 20:08:56,35.95
21592,12127,,session_start,2024-03-23 08:49:00,
21593,12127,28,product_view,2024-03-23 08:49:21,81.82
21594,12128,,session_start,2024-03-19 20:09:00,
21595,12128,3,product_view,2024-03-19 20:10:11,148.85
21596,12129,,session_start,2024-03-29 09:08:00,
21597,12130,,session_start,2024-03-21 20:12:00,
21598,12131,,session_start,2024-03-12 20:30:00,
21599,12131,23,product_view,2024-03-12 20:30:42,10.76
21600,12132,,session_start,2024-03-17 14:25:00,
21601,12133,,session_start,2024-03-24 18:03:00,
21602,12133,27,product_view,2024-03-24 18:03:53,162.13
21603,12134,,session_start,2024-03-07 06:59:00,
21604,12135,,session_start,2024-03-05 13:43:00,
21605,12135,10,product_view,2024-03-05 13:43:21,53.29
21606,12136,,session_start,2024-03-12 16:20:00,
21607,12136,5,product_view,2024-03-12 16:20:43,84.14
21608,12137,,session_start,2024-03-23 07:20:00,
21609,12138,,session_start,2024-03-26 10:27:00,
21610,12138,10,product_view,2024-03-26 10:28:28,56.63
21611,12139,,session_start,2024-03-07 15:15:00,
21612,12140,,session_start,2024-03-07 12:42:00,
21613,12140,23,product_view,2024-03-07 12:43:10,9.84
21614,12141,,session_start,2024-03-02 10:06:00,
21615,12142,,session_start,2024-03-13 12:13:00,
21616,12143,,session_start,2024-03-03 14:14:00,
21617,12143,30,product_view,2024-03-03 14:14:49,24.06
21618,12144,,session_start,2024-03-06 17:56:00,
21619,12144,32,product_view,2024-03-06 17:57:54,25.53
21620,12145,,session_start,2024-03-06 06:17:00,
21621,12145,10,product_view,2024-03-06 06:17:22,60.04
21622,12146,,session_start,2024-03-25 15:00:00,
21623,12146,15,product_view,2024-03-25 15:00:49,45.64
21624,12147,,session_start,2024-03-24 14:15:00,
21625,12148,,session_start,2024-03-26 21:24:00,
21626,12149,,session_start,2024-03-28 07:18:00,
21627,12149,18,product_view,2024-03-28 07:18:51,23.85
21628,12150,,session_start,2024-03-06 20:44:00,
21629,12150,36,product_view,2024-03-06 20:44:22,15.75
21630,12151,,session_start,2024-03-20 18:50:00,
21631,12151,8,product_view,2024-03-20 18:50:11,124.98
21632,12152,,session_start,2024-03-23 23:10:00,
21633,12153,,session_start,2024-03-03 09:48:00,
21634,12154,,session_start,2024-03-19 10:31:00,
21635,12154,2,product_view,2024-03-19 10:32:36,75.96
21636,12155,,session_start,2024-03-24 13:25:00,
21637,12156,,session_start,2024-03-23 23:42:00,
21638,12156,1,product_view,2024-03-23 23:43:01,200.46
21639,12157,,session_start,2024-03-05 07:55:00,
21640,12158,,session_start,2024-03-03 06:20:00,
21641,12158,12,product_view,2024-03-03 06:21:06,25.44
21642,12159,,session_start,2024-03-10 21:18:00,
21643,12159,23,product_view,2024-03-10 21:18:53,9.39
21644,12160,,session_start,2024-03-07 08:26:00,
21645,12161,,session_start,2024-03-23 06:30:00,
21646,12161,17,product_view,2024-03-23 06:30:52,66.15
21647,12162,,session_start,2024-03-16 09:39:00,
21648,12162,32,product_view,2024-03-16 09:39:10,28.59
21649,12163,,session_start,2024-03-07 07:24:00,
21650,12164,,session_start,2024-03-12 08:27:00,
21651,12164,22,product_view,2024-03-12 08:27:38,17.74
21652,12164,22,add_to_cart,2024-03-12 08:30:31,17.74
21653,12165,,session_start,2024-03-30 14:04:00,
21654,12166,,session_start,2024-03-02 23:18:00,
21655,12166,14,product_view,2024-03-02 23:19:09,99.22
21656,12167,,session_start,2024-03-20 21:41:00,
21657,12167,8,product_view,2024-03-20 21:42:01,113.95
21658,12167,8,add_to_cart,2024-03-20 21:42:25,113.95
21659,12168,,session_start,2024-03-20 10:03:00,
21660,12168,16,product_view,2024-03-20 10:03:12,39.48
21661,12169,,session_start,2024-03-13 20:39:00,
21662,12170,,session_start,2024-03-30 20:16:00,
21663,12170,6,product_view,2024-03-30 20:17:53,62.91
21664,12171,,session_start,2024-03-29 09:01:00,
21665,12171,23,product_view,2024-03-29 09:01:58,10.95
21666,12172,,session_start,2024-03-14 10:43:00,
21667,12172,17,product_view,2024-03-14 10:43:36,61.55
21668,12173,,session_start,2024-03-09 06:05:00,
21669,12173,26,product_view,2024-03-09 06:06:51,27.69
21670,12174,,session_start,2024-03-06 15:44:00,
21671,12174,28,product_view,2024-03-06 15:45:36,80.08
21672,12175,,session_start,2024-03-23 08:02:00,
21673,12175,2,product_view,2024-03-23 08:03:47,84.67
21674,12176,,session_start,2024-03-21 16:38:00,
21675,12176,17,product_view,2024-03-21 16:38:34,63.48
21676,12176,17,add_to_cart,2024-03-21 16:38:53,63.48
21677,12176,17,checkout,2024-03-21 16:39:50,63.48
21678,12176,17,purchase,2024-03-21 16:41:22,63.48
21679,12177,,session_start,2024-03-05 17:00:00,
21680,12177,7,product_view,2024-03-05 17:01:17,99.46
21681,12177,7,add_to_cart,2024-03-05 17:03:33,99.46
21682,12178,,session_start,2024-03-13 07:25:00,
21683,12178,18,product_view,2024-03-13 07:25:30,21.99
21684,12179,,session_start,2024-03-18 16:01:00,
21685,12179,25,product_view,2024-03-18 16:01:35,43.86
21686,12179,25,add_to_cart,2024-03-18 16:01:50,43.86
21687,12180,,session_start,2024-03-13 22:04:00,
21688,12181,,session_start,2024-03-16 16:23:00,
21689,12182,,session_start,2024-03-23 10:14:00,
21690,12183,,session_start,2024-03-24 07:15:00,
21691,12183,21,product_view,2024-03-24 07:16:59,31.27
21692,12184,,session_start,2024-03-23 07:19:00,
21693,12184,9,product_view,2024-03-23 07:19:42,23.29
21694,12185,,session_start,2024-03-30 15:08:00,
21695,12185,20,product_view,2024-03-30 15:09:39,14.51
21696,12186,,session_start,2024-03-03 10:38:00,
21697,12186,24,product_view,2024-03-03 10:39:12,15.11
21698,12187,,session_start,2024-03-28 17:49:00,
21699,12187,33,product_view,2024-03-28 17:50:27,52.12
21700,12188,,session_start,2024-03-04 20:21:00,
21701,12189,,session_start,2024-03-10 17:24:00,
21702,12190,,session_start,2024-03-16 11:03:00,
21703,12190,21,product_view,2024-03-16 11:04:22,28.98
21704,12190,21,add_to_cart,2024-03-16 11:05:46,28.98
21705,12190,21,checkout,2024-03-16 11:10:10,28.98
21706,12190,21,purchase,2024-03-16 11:13:06,28.98
21707,12191,,session_start,2024-03-16 16:58:00,
21708,12191,30,product_view,2024-03-16 16:59:41,21.0
21709,12192,,session_start,2024-03-24 16:14:00,
21710,12192,10,product_view,2024-03-24 16:14:19,59.34
21711,12193,,session_start,2024-03-16 19:44:00,
21712,12193,35,product_view,2024-03-16 19:44:24,40.04
21713,12194,,session_start,2024-03-29 10:01:00,
21714,12195,,session_start,2024-03-10 10:20:00,
21715,12195,10,product_view,2024-03-10 10:20:24,53.61
21716,12196,,session_start,2024-03-08 07:55:00,
21717,12196,23,product_view,2024-03-08 07:55:31,9.77
21718,12197,,session_start,2024-03-17 07:34:00,
21719,12198,,session_start,2024-03-19 12:42:00,
21720,12198,22,product_view,2024-03-19 12:42:11,17.03
21721,12199,,session_start,2024-03-27 06:21:00,
21722,12199,2,product_view,2024-03-27 06:22:20,73.48
21723,12200,,session_start,2024-03-25 09:57:00,
21724,12200,36,product_view,2024-03-25 09:58:35,17.49
21725,12200,36,add_to_cart,2024-03-25 10:00:08,17.49
21726,12201,,session_start,2024-03-30 07:43:00,
21727,12201,32,product_view,2024-03-30 07:44:59,25.21
21728,12202,,session_start,2024-03-30 18:48:00,
21729,12202,3,product_view,2024-03-30 18:49:42,140.17
21730,12203,,session_start,2024-03-23 06:58:00,
21731,12203,28,product_view,2024-03-23 06:59:34,81.49
21732,12204,,session_start,2024-03-04 19:00:00,
21733,12205,,session_start,2024-03-07 16:33:00,
21734,12205,6,product_view,2024-03-07 16:34:10,73.07
21735,12206,,session_start,2024-03-04 22:04:00,
21736,12206,25,product_view,2024-03-04 22:05:44,42.8
21737,12207,,session_start,2024-03-14 18:05:00,
21738,12207,11,product_view,2024-03-14 18:05:11,36.63
21739,12208,,session_start,2024-03-05 16:18:00,
21740,12209,,session_start,2024-03-22 10:16:00,
21741,12209,35,product_view,2024-03-22 10:16:14,40.37
21742,12210,,session_start,2024-03-30 20:46:00,
21743,12211,,session_start,2024-03-31 17:34:00,
21744,12212,,session_start,2024-03-06 11:32:00,
21745,12212,21,product_view,2024-03-06 11:32:26,34.63
21746,12213,,session_start,2024-03-19 12:36:00,
21747,12214,,session_start,2024-03-15 23:14:00,
21748,12214,36,product_view,2024-03-15 23:15:27,15.96
21749,12215,,session_start,2024-03-15 22:56:00,
21750,12215,34,product_view,2024-03-15 22:56:44,20.52
21751,12216,,session_start,2024-03-31 08:44:00,
21752,12216,15,product_view,2024-03-31 08:44:31,43.2
21753,12217,,session_start,2024-03-01 09:26:00,
21754,12218,,session_start,2024-03-02 22:04:00,
21755,12218,10,product_view,2024-03-02 22:04:55,53.92
21756,12219,,session_start,2024-03-17 11:07:00,
21757,12219,15,product_view,2024-03-17 11:08:52,42.18
21758,12220,,session_start,2024-03-20 22:39:00,
21759,12220,34,product_view,2024-03-20 22:39:38,21.41
21760,12221,,session_start,2024-03-04 12:18:00,
21761,12221,14,product_view,2024-03-04 12:18:31,104.03
21762,12222,,session_start,2024-03-13 21:43:00,
21763,12222,5,product_view,2024-03-13 21:43:34,85.94
21764,12223,,session_start,2024-03-18 16:46:00,
21765,12223,2,product_view,2024-03-18 16:46:12,74.15
21766,12224,,session_start,2024-03-02 15:56:00,
21767,12224,6,product_view,2024-03-02 15:57:04,73.07
21768,12225,,session_start,2024-03-08 20:59:00,
21769,12226,,session_start,2024-03-18 08:55:00,
21770,12226,1,product_view,2024-03-18 08:56:50,195.49
21771,12227,,session_start,2024-03-18 11:01:00,
21772,12228,,session_start,2024-03-20 14:40:00,
21773,12228,15,product_view,2024-03-20 14:40:25,47.39
21774,12229,,session_start,2024-03-15 13:52:00,
21775,12229,20,product_view,2024-03-15 13:53:37,15.03
21776,12230,,session_start,2024-03-22 16:07:00,
21777,12231,,session_start,2024-03-22 09:26:00,
21778,12231,27,product_view,2024-03-22 09:26:52,171.87
21779,12231,27,add_to_cart,2024-03-22 09:27:28,171.87
21780,12232,,session_start,2024-03-03 08:54:00,
21781,12233,,session_start,2024-03-06 17:57:00,
21782,12233,25,product_view,2024-03-06 17:57:22,37.89
21783,12234,,session_start,2024-03-27 12:02:00,
21784,12234,16,product_view,2024-03-27 12:03:23,40.74
21785,12235,,session_start,2024-03-30 07:03:00,
21786,12235,32,product_view,2024-03-30 07:03:40,25.55
21787,12236,,session_start,2024-03-05 15:12:00,
21788,12236,18,product_view,2024-03-05 15:13:28,22.01
21789,12237,,session_start,2024-03-27 11:21:00,
21790,12237,34,product_view,2024-03-27 11:21:17,20.92
21791,12238,,session_start,2024-03-14 09:30:00,
21792,12238,9,product_view,2024-03-14 09:31:56,20.71
21793,12239,,session_start,2024-03-09 11:12:00,
21794,12239,19,product_view,2024-03-09 11:12:31,16.53
21795,12240,,session_start,2024-03-15 21:37:00,
21796,12240,15,product_view,2024-03-15 21:37:46,45.65
21797,12241,,session_start,2024-03-05 22:00:00,
21798,12241,12,product_view,2024-03-05 22:00:42,23.99
21799,12242,,session_start,2024-03-08 06:47:00,
21800,12242,28,product_view,2024-03-08 06:47:21,73.65
21801,12243,,session_start,2024-03-26 15:36:00,
21802,12244,,session_start,2024-03-23 07:37:00,
21803,12244,24,product_view,2024-03-23 07:38:53,13.7
21804,12245,,session_start,2024-03-16 08:48:00,
21805,12246,,session_start,2024-03-12 20:23:00,
21806,12247,,session_start,2024-03-23 08:00:00,
21807,12247,18,product_view,2024-03-23 08:00:34,21.71
21808,12248,,session_start,2024-03-10 15:06:00,
21809,12249,,session_start,2024-03-17 07:07:00,
21810,12249,4,product_view,2024-03-17 07:07:45,46.71
21811,12250,,session_start,2024-03-13 13:53:00,
21812,12251,,session_start,2024-03-12 23:51:00,
21813,12251,22,product_view,2024-03-12 23:51:11,17.39
21814,12252,,session_start,2024-03-20 06:32:00,
21815,12252,4,product_view,2024-03-20 06:32:41,47.55
21816,12253,,session_start,2024-03-01 10:03:00,
21817,12253,35,product_view,2024-03-01 10:04:29,35.7
21818,12254,,session_start,2024-03-22 14:18:00,
21819,12255,,session_start,2024-03-23 23:43:00,
21820,12256,,session_start,2024-03-26 12:27:00,
21821,12257,,session_start,2024-03-07 16:13:00,
21822,12257,14,product_view,2024-03-07 16:14:34,96.96
21823,12258,,session_start,2024-03-13 15:10:00,
21824,12259,,session_start,2024-03-25 10:34:00,
21825,12260,,session_start,2024-03-11 10:42:00,
21826,12261,,session_start,2024-03-11 19:16:00,
21827,12261,13,product_view,2024-03-11 19:16:39,191.25
21828,12262,,session_start,2024-03-30 19:54:00,
21829,12263,,session_start,2024-03-23 17:16:00,
21830,12263,18,product_view,2024-03-23 17:17:01,22.87
21831,12264,,session_start,2024-03-31 16:00:00,
21832,12264,23,product_view,2024-03-31 16:01:40,10.72
21833,12265,,session_start,2024-03-09 07:06:00,
21834,12265,19,product_view,2024-03-09 07:07:19,18.18
21835,12266,,session_start,2024-03-27 17:36:00,
21836,12266,30,product_view,2024-03-27 17:36:19,22.43
21837,12267,,session_start,2024-03-22 06:59:00,
21838,12268,,session_start,2024-03-12 17:54:00,
21839,12269,,session_start,2024-03-01 15:57:00,
21840,12270,,session_start,2024-03-18 14:05:00,
21841,12270,29,product_view,2024-03-18 14:05:20,33.16
21842,12271,,session_start,2024-03-03 10:14:00,
21843,12271,29,product_view,2024-03-03 10:14:48,35.99
21844,12272,,session_start,2024-03-11 21:34:00,
21845,12272,35,product_view,2024-03-11 21:35:10,40.16
21846,12273,,session_start,2024-03-01 10:00:00,
21847,12274,,session_start,2024-03-07 13:48:00,
21848,12274,20,product_view,2024-03-07 13:49:53,15.51
21849,12275,,session_start,2024-03-26 15:31:00,
21850,12275,34,product_view,2024-03-26 15:32:51,21.69
21851,12276,,session_start,2024-03-23 15:44:00,
21852,12276,32,product_view,2024-03-23 15:44:41,30.76
21853,12276,32,add_to_cart,2024-03-23 15:45:15,30.76
21854,12276,32,checkout,2024-03-23 15:49:35,30.76
21855,12277,,session_start,2024-03-21 11:52:00,
21856,12277,31,product_view,2024-03-21 11:52:31,34.68
21857,12278,,session_start,2024-03-24 20:42:00,
21858,12278,15,product_view,2024-03-24 20:43:55,44.66
21859,12279,,session_start,2024-03-03 09:58:00,
21860,12280,,session_start,2024-03-16 08:39:00,
21861,12280,1,product_view,2024-03-16 08:40:39,188.63
21862,12281,,session_start,2024-03-31 07:54:00,
21863,12281,7,product_view,2024-03-31 07:54:18,93.14
21864,12282,,session_start,2024-03-26 16:41:00,
21865,12282,33,product_view,2024-03-26 16:42:14,55.01
21866,12283,,session_start,2024-03-04 14:39:00,
21867,12283,25,product_view,2024-03-04 14:40:28,40.45
21868,12284,,session_start,2024-03-07 12:30:00,
21869,12284,6,product_view,2024-03-07 12:30:58,70.63
21870,12285,,session_start,2024-03-24 07:14:00,
21871,12285,11,product_view,2024-03-24 07:15:23,35.91
21872,12285,11,add_to_cart,2024-03-24 07:17:09,35.91
21873,12286,,session_start,2024-03-13 06:21:00,
21874,12287,,session_start,2024-03-16 14:26:00,
21875,12287,7,product_view,2024-03-16 14:27:23,97.76
21876,12288,,session_start,2024-03-01 19:44:00,
21877,12288,10,product_view,2024-03-01 19:44:43,56.88
21878,12289,,session_start,2024-03-26 20:51:00,
21879,12289,13,product_view,2024-03-26 20:51:10,184.67
21880,12290,,session_start,2024-03-17 14:20:00,
21881,12291,,session_start,2024-03-16 23:56:00,
21882,12291,26,product_view,2024-03-16 23:57:08,27.53
21883,12292,,session_start,2024-03-08 11:38:00,
21884,12292,11,product_view,2024-03-08 11:39:41,36.36
21885,12293,,session_start,2024-03-23 17:39:00,
21886,12294,,session_start,2024-03-19 14:13:00,
21887,12294,9,product_view,2024-03-19 14:14:25,22.94
21888,12295,,session_start,2024-03-06 16:47:00,
21889,12296,,session_start,2024-03-12 12:06:00,
21890,12296,9,product_view,2024-03-12 12:06:50,24.2
21891,12296,9,add_to_cart,2024-03-12 12:09:06,24.2
